date ,time ,S60,S124,S1816,S60f,S1816f
09/01/2013,8:30 am,42.70575,8.262707,30.04889,5208,5720
09/01/2013,9:00 am,38.509277,7.871584,28.578335,5118,5548
09/01/2013,9:30 am,36.241814,7.6398177,23.729445,4292,4598
09/01/2013,10:00 am,21.257805,7.371368,21.892223,4156,4374
09/01/2013,10:30 am,16.38225,7.389334,20.61889,3266,4086
09/01/2013,11:00 am,16.896868,7.6969166,21.390001,3376,4208
09/01/2013,11:30 am,16.806805,8.268567,20.777773,3368,4244
09/01/2013,Noon,16.702427,9.13439,23.68111,3416,4674
09/01/2013,12:30 pm,16.692764,8.560626,22.796661,3398,4592
09/01/2013,1:00 pm,17.486912,10.279352,24.162224,3624,4918
09/01/2013,1:30 pm,16.813854,9.205874,23.859446,3438,4840
09/01/2013,2:00 pm,18.770594,10.335821,25.036108,3690,4940
09/01/2013,2:30 pm,18.396572,11.576135,27.264444,3770,5500
09/01/2013,3:00 pm,19.147999,13.461676,29.319439,4006,5856
09/01/2013,3:30 pm,18.950317,14.340898,31.525555,3932,6360
09/01/2013,4:00 pm,19.962538,15.409383,38.09055,4148,6190
09/01/2013,4:30 pm,19.57403,17.67742,63.412304,3730,3796
09/01/2013,5:00 pm,20.683296,16.397524,67.32223,4102,5004
09/01/2013,5:30 pm,19.156996,16.82069,46.83555,3750,5044
09/01/2013,6:00 pm,34.828194,15.350521,28.273895,4270,5222
09/01/2013,6:30 pm,22.964287,13.272601,28.04,3588,5620
09/01/2013,7:00 pm,16.280584,10.705476,22.486664,3388,4730
09/01/2013,7:30 pm,14.07298,8.703708,18.166666,3008,3980
09/01/2013,8:00 pm,11.300429,7.7644973,15.448888,2428,3406
09/01/2013,8:30 pm,10.969111,8.036543,14.608332,2392,3144
09/01/2013,9:00 pm,10.7672825,7.6408634,15.246112,2346,3246
09/01/2013,9:30 pm,11.621121,7.6979733,13.8583355,2532,2958
09/01/2013,10:00 pm,9.021014,6.9222317,11.323889,1992,2422
09/01/2013,10:30 pm,7.996423,6.002788,10.718888,1738,2320
09/01/2013,11:00 pm,6.856904,4.4350104,8.367223,1426,1812
09/01/2013,11:30 pm,4.527675,3.5160978,7.2572217,968,1534
09/01/2013,Midnight,3.9207559,3.4225042,5.8166676,782,1266
10/01/2013,12:30 am,2.806855,2.6069374,4.251668,600,912
10/01/2013,1:00 am,2.2515562,1.8358963,3.7799995,452,792
10/01/2013,1:30 am,1.7323949,1.668132,2.9466662,300,612
10/01/2013,2:00 am,1.5171978,1.2633586,3.0100005,310,632
10/01/2013,2:30 am,1.6219833,1.3089969,2.4494443,306,488
10/01/2013,3:00 am,1.1441342,1.0777375,2.4349997,214,512
10/01/2013,3:30 am,1.1402978,0.91862094,1.8588889,190,348
10/01/2013,4:00 am,1.5418401,0.9440149,1.8094443,284,338
10/01/2013,4:30 am,1.7043834,1.1565639,2.1555552,312,392
10/01/2013,5:00 am,2.678865,1.4641618,2.9300003,536,578
10/01/2013,5:30 am,4.8012214,2.3079293,4.7861114,994,1012
10/01/2013,6:00 am,9.86561,4.150541,8.556668,2188,1788
10/01/2013,6:30 am,14.396407,5.8270855,13.295,3062,2732
10/01/2013,7:00 am,26.256767,7.564744,20.585001,5118,4064
10/01/2013,7:30 am,31.633081,8.596103,27.514997,5604,5188
10/01/2013,8:00 am,50.05066,8.900025,33.789444,5406,6314
10/01/2013,8:30 am,44.03243,7.6474376,28.986673,5022,5670
10/01/2013,9:00 am,30.039373,8.2765,27.785004,5254,5448
10/01/2013,9:30 am,24.668163,7.493846,24.784441,4748,4822
10/01/2013,10:00 am,21.578745,7.817843,23.310555,4334,4570
10/01/2013,10:30 am,17.69956,7.444926,20.25666,3476,3968
10/01/2013,11:00 am,17.2149,8.310991,22.494442,3548,4468
10/01/2013,11:30 am,16.308203,8.674313,21.995974,3370,4294
10/01/2013,Noon,17.55813,8.669835,22.842773,3576,4518
10/01/2013,12:30 pm,17.027485,9.370417,24.550556,3448,4970
10/01/2013,1:00 pm,18.588133,9.460546,24.45944,3718,4952
10/01/2013,1:30 pm,18.01461,10.094129,23.789999,3604,4782
10/01/2013,2:00 pm,19.016563,10.172824,25.90166,3774,5038
10/01/2013,2:30 pm,19.486612,11.923437,28.76556,3888,5614
10/01/2013,3:00 pm,22.203772,13.292756,31.003338,4168,6118
10/01/2013,3:30 pm,21.142109,14.651965,32.203896,4236,6368
10/01/2013,4:00 pm,22.813822,16.322714,34.181103,4456,6548
10/01/2013,4:30 pm,22.927156,17.982716,51.65889,4346,5636
10/01/2013,5:00 pm,29.712101,17.262255,60.13667,3850,3854
10/01/2013,5:30 pm,77.41512,16.655218,60.528893,2744,3556
10/01/2013,6:00 pm,67.96957,15.343892,71.570564,2926,4174
10/01/2013,6:30 pm,55.369564,13.265497,40.953335,3316,4816
10/01/2013,7:00 pm,51.184353,11.633643,23.750553,3258,4458
10/01/2013,7:30 pm,15.854398,9.28654,22.78167,2890,4532
10/01/2013,8:00 pm,12.960652,8.45718,19.80111,2560,3948
10/01/2013,8:30 pm,12.105327,7.9131145,18.883333,2338,3732
10/01/2013,9:00 pm,11.373691,7.5688505,17.463888,2316,3470
10/01/2013,9:30 pm,11.637838,8.765629,18.028889,2402,3594
10/01/2013,10:00 pm,9.840875,6.806304,13.861665,2114,2918
10/01/2013,10:30 pm,7.6503286,5.955504,12.682778,1682,2702
10/01/2013,11:00 pm,6.6643515,4.5620975,10.083337,1410,2162
10/01/2013,11:30 pm,4.4846516,3.7995996,7.7555547,938,1642
10/01/2013,Midnight,3.811386,3.6988046,6.9877777,780,1472
11/01/2013,12:30 am,2.6735733,2.5001688,5.689444,518,1208
11/01/2013,1:00 am,1.777313,1.9911616,4.3033323,348,930
11/01/2013,1:30 am,1.6671339,1.5578926,3.6222231,352,730
11/01/2013,2:00 am,1.5200684,1.1740835,3.2122223,302,640
11/01/2013,2:30 am,1.3992349,1.2169449,2.944444,238,636
11/01/2013,3:00 am,1.4315352,0.944984,3.0388885,272,626
11/01/2013,3:30 am,1.381784,0.9220675,2.148889,250,446
11/01/2013,4:00 am,1.7342397,0.8844076,2.4111106,302,454
11/01/2013,4:30 am,1.8316778,1.1408501,2.7999997,364,520
11/01/2013,5:00 am,2.5569408,1.7670606,3.6,524,728
11/01/2013,5:30 am,4.9598727,2.2285364,5.9838896,984,1216
11/01/2013,6:00 am,9.653433,3.8965147,10.470555,2090,2162
11/01/2013,6:30 am,14.070453,5.2466235,15.746664,2842,3258
11/01/2013,7:00 am,24.982265,6.583472,25.904999,4656,4950
11/01/2013,7:30 am,34.744045,7.4378815,29.893335,4850,5448
11/01/2013,8:00 am,51.455856,9.097449,37.63777,4684,6300
11/01/2013,8:30 am,50.11761,8.261893,32.42334,4606,6112
11/01/2013,9:00 am,57.386684,8.469276,28.900002,4534,5752
11/01/2013,9:30 am,33.547184,7.5195637,26.373892,4346,5210
11/01/2013,10:00 am,20.76856,7.941446,24.794441,3976,4970
11/01/2013,10:30 am,18.354925,8.12279,23.869444,3540,4734
11/01/2013,11:00 am,16.893328,8.3650675,25.168333,3340,5042
11/01/2013,11:30 am,17.202831,8.649228,25.702223,3372,5100
11/01/2013,Noon,18.96473,9.670953,28.149445,3666,5632
11/01/2013,12:30 pm,18.783264,10.438436,30.098888,3596,5892
11/01/2013,1:00 pm,19.26634,10.658105,31.328333,3758,6086
11/01/2013,1:30 pm,18.519102,10.944368,29.76167,3670,5876
11/01/2013,2:00 pm,20.307928,12.57788,32.25111,3958,6234
11/01/2013,2:30 pm,19.588732,12.619285,32.406113,3880,6316
11/01/2013,3:00 pm,22.073866,13.119791,35.505554,4166,6784
11/01/2013,3:30 pm,21.878803,14.509357,48.878887,4092,6374
11/01/2013,4:00 pm,25.351603,16.267694,72.97723,4118,3798
11/01/2013,4:30 pm,22.155125,17.023222,65.17167,4034,3548
11/01/2013,5:00 pm,24.83113,17.823927,70.2939,3932,4276
11/01/2013,5:30 pm,44.75596,16.46481,76.28278,3800,4204
11/01/2013,6:00 pm,59.116116,13.864595,65.146126,3544,4060
11/01/2013,6:30 pm,55.714916,12.581358,27.99167,3442,5302
11/01/2013,7:00 pm,59.39703,11.353216,26.87444,3246,5454
11/01/2013,7:30 pm,35.520145,9.826883,21.45778,3358,4550
11/01/2013,8:00 pm,12.372027,8.28505,18.353333,2666,3918
11/01/2013,8:30 pm,10.50667,8.9409485,17.081667,2318,3652
11/01/2013,9:00 pm,9.695236,6.9378924,16.998886,2218,3654
11/01/2013,9:30 pm,10.81172,7.2946324,16.94611,2384,3636
11/01/2013,10:00 pm,10.21989,6.818417,16.417221,2236,3518
11/01/2013,10:30 pm,10.189677,7.0641656,15.021666,2230,3284
11/01/2013,11:00 pm,8.24831,6.389853,14.410002,1820,3280
11/01/2013,11:30 pm,6.5416217,6.022599,11.799444,1460,2744
11/01/2013,Midnight,5.687868,5.195913,9.503889,1234,2116
12/01/2013,12:30 am,4.3879747,3.9903967,7.6788907,968,1726
12/01/2013,1:00 am,3.3599937,2.8842208,5.9761105,754,1340
12/01/2013,1:30 am,2.2553473,2.3642986,5.208333,498,1152
12/01/2013,2:00 am,2.1702006,2.156841,4.8077774,482,1084
12/01/2013,2:30 am,2.3183286,2.5089777,4.871666,470,1104
12/01/2013,3:00 am,1.8789215,2.1581275,4.2016673,384,910
12/01/2013,3:30 am,1.4705422,1.2657738,2.686111,280,552
12/01/2013,4:00 am,1.4630736,1.347915,2.5149999,294,518
12/01/2013,4:30 am,1.1434495,1.2473935,2.2355554,230,434
12/01/2013,5:00 am,1.4818481,1.1152587,2.2483335,300,464
12/01/2013,5:30 am,1.9345638,1.2560545,2.8377774,400,582
12/01/2013,6:00 am,3.1113944,1.8316432,3.3800006,662,716
12/01/2013,6:30 am,3.5866663,2.0074942,4.491111,744,928
12/01/2013,7:00 am,5.7037134,2.7822993,6.322222,1258,1406
12/01/2013,7:30 am,5.9504647,2.9150553,7.025,1314,1530
12/01/2013,8:00 am,8.265191,4.0737047,10.098333,1882,2210
12/01/2013,8:30 am,8.503139,4.4048414,10.308333,1874,2292
12/01/2013,9:00 am,11.516582,4.935791,12.854998,2616,2890
12/01/2013,9:30 am,10.274872,4.608764,13.596111,2292,3000
12/01/2013,10:00 am,13.700652,5.9657984,16.745556,3092,3678
12/01/2013,10:30 am,12.545032,6.0574694,17.37889,2846,3834
12/01/2013,11:00 am,14.309637,6.5336127,17.540552,3178,3870
12/01/2013,11:30 am,13.575922,7.6853776,19.413332,3110,4218
12/01/2013,Noon,14.888377,8.259693,20.404999,3354,4476
12/01/2013,12:30 pm,15.9145155,8.506685,22.798887,3498,5000
12/01/2013,1:00 pm,16.181782,9.644753,24.301672,3596,5244
12/01/2013,1:30 pm,16.210638,9.284097,22.77111,3628,5018
12/01/2013,2:00 pm,16.89199,9.5303,22.970556,3716,5052
12/01/2013,2:30 pm,16.266384,11.091178,23.871664,3646,5164
12/01/2013,3:00 pm,17.97108,10.489337,23.846113,3902,5238
12/01/2013,3:30 pm,17.596275,10.634065,24.194447,3810,5322
12/01/2013,4:00 pm,16.775291,11.342296,23.814444,3724,5168
12/01/2013,4:30 pm,16.124249,10.35584,22.791664,3554,4996
12/01/2013,5:00 pm,17.914886,11.03459,22.918894,3934,4934
12/01/2013,5:30 pm,18.557692,10.703521,22.039446,3982,4784
12/01/2013,6:00 pm,18.37548,10.349515,21.23667,3908,4540
12/01/2013,6:30 pm,18.273163,9.736967,19.425554,3894,4134
12/01/2013,7:00 pm,16.316607,8.797549,18.355001,3466,3950
12/01/2013,7:30 pm,12.963412,7.7606907,15.0238905,2910,3324
12/01/2013,8:00 pm,10.539681,7.9060397,13.518335,2376,3010
12/01/2013,8:30 pm,10.493272,7.621169,14.206669,2328,3108
12/01/2013,9:00 pm,9.696375,5.7800364,12.107777,2174,2688
12/01/2013,9:30 pm,9.471756,7.073753,13.198885,2116,2854
12/01/2013,10:00 pm,9.436809,6.9680395,12.602222,2136,2792
12/01/2013,10:30 pm,9.654311,6.55855,11.288889,2146,2502
12/01/2013,11:00 pm,9.920239,6.006075,11.666111,2202,2616
12/01/2013,11:30 pm,7.982476,5.30024,10.5633335,1796,2354
12/01/2013,Midnight,5.8680563,5.0925555,9.3127775,1348,2084
13/01/2013,12:30 am,4.437959,3.8451347,6.775554,1000,1486
13/01/2013,1:00 am,3.1892903,2.390075,5.516668,722,1252
13/01/2013,1:30 am,2.625686,2.5466537,4.8400006,594,1080
13/01/2013,2:00 am,2.1654809,2.3381705,4.0755553,496,928
13/01/2013,2:30 am,2.054736,2.3762612,4.565,464,1036
13/01/2013,3:00 am,1.982523,1.9527149,3.5227778,440,780
13/01/2013,3:30 am,1.0640305,1.1279607,2.2755556,242,502
13/01/2013,4:00 am,1.2277391,1.2025579,1.9293784,264,394
13/01/2013,4:30 am,0.9866306,0.8394795,1.4961112,206,326
13/01/2013,5:00 am,1.0651736,0.6818907,1.2822222,218,288
13/01/2013,5:30 am,1.3558046,0.8538478,1.5766665,290,350
13/01/2013,6:00 am,1.9484212,1.0967509,2.1994445,432,484
13/01/2013,6:30 am,2.4595745,1.2642874,2.7416666,534,626
13/01/2013,7:00 am,3.7130475,1.7426122,4.0299997,862,930
13/01/2013,7:30 am,3.2318232,1.9209578,4.0877776,756,924
13/01/2013,8:00 am,4.7528076,2.9080796,5.95389,1088,1366
13/01/2013,8:30 am,4.8142705,2.531227,5.8727775,1104,1364
13/01/2013,9:00 am,6.206998,2.896652,8.797224,1464,2010
13/01/2013,9:30 am,7.3847556,3.6968067,8.838332,1704,2066
13/01/2013,10:00 am,10.1035795,4.4139047,11.698887,2340,2708
13/01/2013,10:30 am,10.800518,5.29275,13.711663,2444,3088
13/01/2013,11:00 am,12.280493,6.210778,14.339999,2822,3300
13/01/2013,11:30 am,12.186108,6.4245577,15.191111,2810,3396
13/01/2013,Noon,13.462265,7.2493267,17.542778,3142,3932
13/01/2013,12:30 pm,15.054772,7.6481013,19.795555,3438,4410
13/01/2013,1:00 pm,14.662134,8.181713,20.376108,3356,4522
13/01/2013,1:30 pm,13.049992,8.974496,19.601114,2956,4360
13/01/2013,2:00 pm,14.263445,8.773482,19.885555,3214,4404
13/01/2013,2:30 pm,13.596278,9.161133,18.79111,3060,4096
13/01/2013,3:00 pm,14.251673,9.862538,19.017778,3182,4202
13/01/2013,3:30 pm,12.810545,9.457666,19.468884,2904,4270
13/01/2013,4:00 pm,15.588724,10.178421,19.858334,3480,4306
13/01/2013,4:30 pm,13.621898,9.049388,19.053886,3048,4138
13/01/2013,5:00 pm,15.022614,9.557695,18.22333,3320,4052
13/01/2013,5:30 pm,13.8280735,9.450319,17.528334,3048,3780
13/01/2013,6:00 pm,13.798303,9.250431,16.45,3018,3464
13/01/2013,6:30 pm,12.951484,8.513984,14.946664,2832,3258
13/01/2013,7:00 pm,12.579827,7.816028,12.809446,2786,2780
13/01/2013,7:30 pm,11.654614,7.561237,12.182221,2542,2676
13/01/2013,8:00 pm,10.141631,6.462766,11.618332,2242,2572
13/01/2013,8:30 pm,8.846753,5.9737186,10.896667,1982,2378
13/01/2013,9:00 pm,8.086447,5.4768615,9.720556,1848,2192
13/01/2013,9:30 pm,7.319074,4.8054166,9.058332,1660,2018
13/01/2013,10:00 pm,6.0151978,4.8448825,8.097776,1386,1814
13/01/2013,10:30 pm,5.777203,3.4481394,7.4372234,1296,1658
13/01/2013,11:00 pm,4.7238464,3.3140614,6.19389,1062,1378
13/01/2013,11:30 pm,3.5899723,2.708497,4.987222,786,1126
13/01/2013,Midnight,2.8211937,2.6752515,4.3100004,634,966
14/01/2013,12:30 am,2.1634033,1.6582,3.2455556,470,704
14/01/2013,1:00 am,1.802004,1.4397234,2.0955555,378,452
14/01/2013,1:30 am,1.1294969,1.0629665,2.0194445,232,410
14/01/2013,2:00 am,1.0557072,0.8275312,1.6288888,212,354
14/01/2013,2:30 am,1.0755838,1.0136516,1.5333331,236,320
14/01/2013,3:00 am,1.1268793,0.68288004,1.6322219,222,342
14/01/2013,3:30 am,1.0037848,0.74019754,1.3055556,198,258
14/01/2013,4:00 am,1.5253667,0.64103353,1.688889,286,338
14/01/2013,4:30 am,1.7182411,0.8218555,1.7238886,314,350
14/01/2013,5:00 am,2.5129516,1.4386014,3.1927774,514,682
14/01/2013,5:30 am,4.254568,2.399287,4.7772217,912,1008
14/01/2013,6:00 am,9.886262,4.0119276,8.542777,2194,1800
14/01/2013,6:30 am,14.251207,5.6170373,12.837223,3078,2654
14/01/2013,7:00 am,23.837843,7.767381,19.89889,4762,3986
14/01/2013,7:30 am,27.405634,8.198696,26.30611,5308,4960
14/01/2013,8:00 am,33.560886,9.159466,32.458336,5440,6304
14/01/2013,8:30 am,31.432587,8.428377,29.251669,5338,5686
14/01/2013,9:00 am,27.297915,7.6621842,26.323338,5196,5220
14/01/2013,9:30 am,22.446173,7.3985667,22.69889,4428,4414
14/01/2013,10:00 am,19.674578,7.0936112,21.551113,3978,4232
14/01/2013,10:30 am,15.10256,6.9164767,19.73,3082,3784
14/01/2013,11:00 am,15.407537,7.352292,21.396114,3122,4112
14/01/2013,11:30 am,14.163674,8.19583,22.345556,2918,4328
14/01/2013,Noon,15.646104,8.397929,22.252773,3208,4394
14/01/2013,12:30 pm,14.97129,8.39814,23.912779,3052,4668
14/01/2013,1:00 pm,15.366592,9.107709,23.252222,3188,4624
14/01/2013,1:30 pm,15.6442175,9.439383,23.87111,3202,4684
14/01/2013,2:00 pm,17.344116,9.625362,23.96222,3496,4694
14/01/2013,2:30 pm,16.915863,11.872967,27.435001,3490,5316
14/01/2013,3:00 pm,18.954138,13.3177,28.87666,3874,5662
14/01/2013,3:30 pm,18.519825,14.457045,32.27889,3822,6298
14/01/2013,4:00 pm,19.052692,15.28287,34.27889,3898,6584
14/01/2013,4:30 pm,19.95219,17.220581,31.632778,4014,5852
14/01/2013,5:00 pm,19.917385,17.124434,35.50389,4070,6184
14/01/2013,5:30 pm,20.166588,16.961796,52.08833,4048,5398
14/01/2013,6:00 pm,17.809336,14.839417,38.66167,3606,5040
14/01/2013,6:30 pm,16.459713,12.1609,23.721659,3462,4928
14/01/2013,7:00 pm,15.347453,9.342405,21.102774,3198,4412
14/01/2013,7:30 pm,11.986401,8.223564,17.10611,2632,3664
14/01/2013,8:00 pm,9.598156,7.258725,15.040554,2146,3258
14/01/2013,8:30 pm,9.685073,6.896905,15.739997,2112,3358
14/01/2013,9:00 pm,8.831389,6.5780826,14.380556,1996,3066
14/01/2013,9:30 pm,10.581406,6.492198,13.753888,2268,2980
14/01/2013,10:00 pm,7.3859973,5.974124,10.966666,1678,2366
14/01/2013,10:30 pm,7.0012784,4.9786196,9.142224,1520,1958
14/01/2013,11:00 pm,5.2656198,3.6409163,7.5216656,1152,1632
14/01/2013,11:30 pm,4.3547482,3.2667305,6.4788885,958,1416
14/01/2013,Midnight,3.045784,3.2720523,5.377777,646,1206
15/01/2013,12:30 am,2.5571182,2.2475097,4.6088886,532,964
15/01/2013,1:00 am,1.9091947,1.3798947,2.9555554,362,628
15/01/2013,1:30 am,1.3269198,1.4787922,2.8894453,254,586
15/01/2013,2:00 am,1.1853,1.0595204,2.7911105,228,572
15/01/2013,2:30 am,1.5191735,0.88444537,2.4866664,270,476
15/01/2013,3:00 am,1.1300343,0.8794624,2.4183335,214,468
15/01/2013,3:30 am,1.541227,0.6159827,1.6933334,246,308
15/01/2013,4:00 am,1.4680151,0.8673268,1.9276837,288,372
15/01/2013,4:30 am,1.7449144,2.8886273,2.2549999,316,406
15/01/2013,5:00 am,2.6181595,1.4908549,3.4033332,552,676
15/01/2013,5:30 am,5.050288,2.1921158,5.0538883,1018,1058
15/01/2013,6:00 am,10.240956,4.1836767,9.138334,2222,1864
15/01/2013,6:30 am,14.244464,5.634091,13.222776,3036,2688
15/01/2013,7:00 am,25.497448,7.5612154,21.893335,5010,4178
15/01/2013,7:30 am,30.210764,8.468661,25.10389,5614,4758
15/01/2013,8:00 am,34.103474,9.657939,33.6,5092,6372
15/01/2013,8:30 am,32.357033,8.421942,31.926664,5214,5356
15/01/2013,9:00 am,31.688036,8.835791,60.525,5274,4126
15/01/2013,9:30 am,22.611729,7.572747,23.906115,4504,4708
15/01/2013,10:00 am,21.708263,7.6141644,22.815002,4282,4406
15/01/2013,10:30 am,15.701412,7.043454,19.890394,3170,3864
15/01/2013,11:00 am,15.98518,7.7722545,20.458887,3296,4118
15/01/2013,11:30 am,16.022263,8.0185175,22.38222,3338,4406
15/01/2013,Noon,16.316994,8.144393,22.224445,3388,4438
15/01/2013,12:30 pm,16.347116,9.272757,23.198885,3354,4594
15/01/2013,1:00 pm,17.538698,9.651639,24.862223,3636,4966
15/01/2013,1:30 pm,16.282757,9.077815,23.590557,3396,4668
15/01/2013,2:00 pm,17.903816,10.263361,25.715002,3688,5024
15/01/2013,2:30 pm,17.342815,11.758244,28.063885,3626,5504
15/01/2013,3:00 pm,19.77309,13.319324,30.121105,4062,5982
15/01/2013,3:30 pm,19.599123,14.307994,32.502773,4010,6410
15/01/2013,4:00 pm,20.399439,15.883271,51.179996,4204,5730
15/01/2013,4:30 pm,20.845001,17.455256,64.72166,4214,5302
15/01/2013,5:00 pm,20.179815,16.648293,54.122776,4030,5138
15/01/2013,5:30 pm,22.52875,16.563581,52.87277,4380,4466
15/01/2013,6:00 pm,19.877977,14.351321,43.745552,3872,5338
15/01/2013,6:30 pm,17.897758,12.140606,26.178885,3654,5234
15/01/2013,7:00 pm,16.647192,10.046661,21.961113,3516,4482
15/01/2013,7:30 pm,13.2482395,8.617228,18.299442,2848,3952
15/01/2013,8:00 pm,11.327283,7.2523985,15.647775,2462,3368
15/01/2013,8:30 pm,10.950544,7.353151,16.203333,2382,3494
15/01/2013,9:00 pm,11.311936,7.5427074,15.363333,2426,3290
15/01/2013,9:30 pm,11.462289,7.9587216,14.467778,2454,3130
15/01/2013,10:00 pm,8.727183,6.24733,11.711112,1852,2524
15/01/2013,10:30 pm,7.4283614,5.110143,9.796108,1588,2140
15/01/2013,11:00 pm,5.958546,4.0603027,7.805555,1266,1746
15/01/2013,11:30 pm,4.7537847,3.7781873,6.386666,1006,1374
15/01/2013,Midnight,3.2144418,3.3113382,5.6833324,698,1268
16/01/2013,12:30 am,2.3680296,2.4028292,4.5733323,500,938
16/01/2013,1:00 am,1.787493,1.6358967,2.9344444,348,626
16/01/2013,1:30 am,1.4972954,1.077392,2.7916667,296,570
16/01/2013,2:00 am,1.2705529,1.1352803,2.8483336,240,592
16/01/2013,2:30 am,1.1397172,1.1942035,2.192222,218,444
16/01/2013,3:00 am,1.336995,1.0239085,2.2100003,250,426
16/01/2013,3:30 am,0.9886604,0.9685272,1.862778,198,340
16/01/2013,4:00 am,1.35683,0.7551793,1.5655555,238,306
16/01/2013,4:30 am,1.6168538,1.1355511,2.3844447,284,428
16/01/2013,5:00 am,2.818043,1.6025618,3.008333,570,606
16/01/2013,5:30 am,4.8675385,2.4741435,4.9683332,988,952
16/01/2013,6:00 am,11.008984,4.4995556,8.252778,2180,1520
16/01/2013,6:30 am,15.846204,5.314388,12.846111,2966,2266
16/01/2013,7:00 am,24.789568,7.3856645,21.453892,4424,3708
16/01/2013,7:30 am,31.098093,8.548663,27.280552,4998,4720
16/01/2013,8:00 am,43.948772,8.808393,29.19611,5030,4744
16/01/2013,8:30 am,44.67528,8.459116,23.657776,4900,4214
16/01/2013,9:00 am,42.551327,8.204775,23.946115,4692,4476
16/01/2013,9:30 am,25.898489,7.9963655,25.187227,4604,4804
16/01/2013,10:00 am,22.792778,7.602925,25.453337,4360,5082
16/01/2013,10:30 am,16.717834,7.4928927,24.081114,3332,4764
16/01/2013,11:00 am,17.582684,7.800155,23.273338,3542,4626
16/01/2013,11:30 am,15.713078,7.6303897,23.73778,3198,4730
16/01/2013,Noon,16.594648,8.891187,25.456114,3400,4964
16/01/2013,12:30 pm,17.246574,9.921358,25.045,3482,4952
16/01/2013,1:00 pm,17.64816,9.154255,25.468332,3570,5136
16/01/2013,1:30 pm,17.14462,9.845439,24.716663,3422,4920
16/01/2013,2:00 pm,18.618565,11.026165,25.638893,3680,5094
16/01/2013,2:30 pm,18.998388,12.409493,29.303331,3664,5682
16/01/2013,3:00 pm,20.436012,12.40798,31.389704,3950,5724
16/01/2013,3:30 pm,20.573185,14.471416,34.96389,3886,6642
16/01/2013,4:00 pm,21.277534,16.135702,35.015003,4106,6752
16/01/2013,4:30 pm,20.266968,17.572044,32.453846,3732,5332
16/01/2013,5:00 pm,20.47354,17.405088,41.143333,2844,1992
16/01/2013,5:30 pm,21.980108,16.260939,66.51042,2602,1208
16/01/2013,6:00 pm,21.022375,15.660537,55.39722,3894,4538
16/01/2013,6:30 pm,18.170153,12.88899,39.219448,3570,5316
16/01/2013,7:00 pm,16.772545,10.880143,22.980007,3438,4764
16/01/2013,7:30 pm,13.539307,8.977845,18.958889,2872,4082
16/01/2013,8:00 pm,11.072161,7.8530087,16.568886,2406,3562
16/01/2013,8:30 pm,10.751021,7.68221,16.093332,2346,3448
16/01/2013,9:00 pm,11.400228,7.854727,16.105556,2492,3490
16/01/2013,9:30 pm,11.651144,8.498551,17.155554,2534,3690
16/01/2013,10:00 pm,9.830726,6.901502,14.021667,2190,3026
16/01/2013,10:30 pm,8.325108,7.2482457,12.250558,1766,2674
16/01/2013,11:00 pm,6.4099503,4.7648883,8.749444,1418,1932
16/01/2013,11:30 pm,4.910396,3.7714562,7.3266654,1080,1596
