date ,time ,S60,S124,S1816
11/09/2013,7:30 am,41.584187,8.783125,25.498892
11/09/2013,8:00 am,54.660645,9.808802,31.463326
11/09/2013,8:30 am,54.092247,8.99053,29.174444
11/09/2013,9:00 am,50.056225,8.13481,27.01889
11/09/2013,9:30 am,54.417492,8.847308,23.07778
11/09/2013,10:00 am,46.913277,8.627982,21.99
11/09/2013,10:30 am,18.654419,8.941161,22.07611
11/09/2013,11:00 am,19.615906,8.925742,23.201115
11/09/2013,11:30 am,18.735151,8.905585,23.057781
11/09/2013,Noon,18.784264,9.371987,23.332785
11/09/2013,12:30 pm,18.19559,10.654958,21.942778
11/09/2013,1:00 pm,19.233528,10.305835,27.04222
11/09/2013,1:30 pm,19.256962,10.940858,27.340553
11/09/2013,2:00 pm,21.64407,11.287702,27.04222
11/09/2013,2:30 pm,22.70877,12.245332,30.781107
11/09/2013,3:00 pm,36.909115,14.153622,45.463894
11/09/2013,3:30 pm,64.98939,15.302331,68.79555
11/09/2013,4:00 pm,66.721886,17.033628,69.755
11/09/2013,4:30 pm,64.3987,17.742165,74.63778
11/09/2013,5:00 pm,66.272896,16.417986,65.34723
11/09/2013,5:30 pm,74.90847,16.019445,58.373898
11/09/2013,6:00 pm,67.14057,14.443745,43.07944
11/09/2013,6:30 pm,28.719698,12.6588125,24.473888
11/09/2013,7:00 pm,17.958004,11.098339,27.158884
11/09/2013,7:30 pm,15.939235,10.247825,23.587776
11/09/2013,8:00 pm,13.944238,9.084247,22.691113
11/09/2013,8:30 pm,14.095038,9.927923,20.578335
11/09/2013,9:00 pm,13.781283,9.466343,18.77111
11/09/2013,9:30 pm,13.44093,9.254081,18.60111
11/09/2013,10:00 pm,10.042052,8.505819,14.284448
11/09/2013,10:30 pm,9.139386,6.5846195,12.655
11/09/2013,11:00 pm,7.2431874,5.3725066,12.016666
11/09/2013,11:30 pm,5.6863265,6.4711585,11.087221
11/09/2013,Midnight,3.9349227,4.673491,7.233889
12/09/2013,12:30 am,3.294147,2.9221294,4.49
12/09/2013,1:00 am,2.414462,2.1229439,3.8394449
12/09/2013,1:30 am,2.291607,1.7633427,2.8344448
12/09/2013,2:00 am,1.8044876,1.3752745,2.8505557
12/09/2013,2:30 am,1.3640215,1.1472875,2.554444
12/09/2013,3:00 am,1.3520616,0.82831967,2.7627778
12/09/2013,3:30 am,1.7065816,0.8409117,1.6244445
12/09/2013,4:00 am,1.7132376,0.9494546,2.1777778
12/09/2013,4:30 am,1.8939807,0.8147232,2.3561108
12/09/2013,5:00 am,3.088982,1.852353,3.4988894
12/09/2013,5:30 am,5.785997,3.0257697,5.372777
12/09/2013,6:00 am,12.467344,5.071717,9.457221
12/09/2013,6:30 am,17.481215,6.4649563,15.093333
12/09/2013,7:00 am,30.602596,8.919332,23.260004
12/09/2013,7:30 am,57.200993,8.999175,25.985004
12/09/2013,8:00 am,64.46727,7.882668,26.90389
12/09/2013,8:30 am,56.789234,7.5056744,24.58833
12/09/2013,9:00 am,50.704285,8.066856,18.462776
12/09/2013,9:30 am,63.013577,8.070559,15.2666645
12/09/2013,10:00 am,51.31305,8.691591,19.43389
12/09/2013,10:30 am,23.03633,7.9679003,20.860003
12/09/2013,11:00 am,20.636438,6.8889894,23.623333
12/09/2013,11:30 am,21.363188,7.4381876,22.936668
12/09/2013,Noon,21.6055,8.173766,24.613335
12/09/2013,12:30 pm,19.378733,7.7962594,24.630558
12/09/2013,1:00 pm,20.45254,8.843146,25.318888
12/09/2013,1:30 pm,19.51244,9.595352,26.28278
12/09/2013,2:00 pm,21.372904,11.268978,27.796114
12/09/2013,2:30 pm,21.10198,12.643485,30.111664
12/09/2013,3:00 pm,36.22391,14.700152,33.604443
12/09/2013,3:30 pm,53.196125,15.111231,56.447205
12/09/2013,4:00 pm,50.681614,16.383204,63.228333
12/09/2013,4:30 pm,52.9139,17.3923,55.451103
12/09/2013,5:00 pm,45.212704,16.567514,27.065
12/09/2013,5:30 pm,63.956314,16.21654,37.899998
12/09/2013,6:00 pm,57.379845,15.11111,31.881111
12/09/2013,6:30 pm,36.006424,12.258513,29.185003
12/09/2013,7:00 pm,19.83152,11.882269,27.309998
12/09/2013,7:30 pm,16.64133,10.808894,26.04
12/09/2013,8:00 pm,15.7167425,10.604826,23.395561
12/09/2013,8:30 pm,14.939424,10.319329,21.005001
12/09/2013,9:00 pm,14.107614,10.199971,20.594446
12/09/2013,9:30 pm,13.335224,10.175221,20.045551
12/09/2013,10:00 pm,10.6465645,8.39203,16.140003
12/09/2013,10:30 pm,9.488245,6.847224,13.098331
12/09/2013,11:00 pm,7.9821978,4.763251,10.48889
12/09/2013,11:30 pm,5.9925857,5.909293,11.524445
12/09/2013,Midnight,5.314877,7.0182242,8.784999
13/09/2013,12:30 am,3.4968998,3.664285,5.61111
13/09/2013,1:00 am,2.7281153,2.6295805,4.5294437
13/09/2013,1:30 am,2.028817,1.8018669,3.683888
13/09/2013,2:00 am,1.8896209,1.8560085,3.072222
13/09/2013,2:30 am,1.559109,1.668871,3.0283332
13/09/2013,3:00 am,1.6522756,1.2158173,2.8344445
13/09/2013,3:30 am,1.654047,1.2409883,2.1283333
13/09/2013,4:00 am,1.8584692,1.2058989,2.5722222
13/09/2013,4:30 am,2.2771633,0.9033905,2.3833334
13/09/2013,5:00 am,3.1181753,2.197043,3.4016676
13/09/2013,5:30 am,5.6654677,2.8399026,6.1033335
13/09/2013,6:00 am,12.1797085,5.0151215,9.832221
13/09/2013,6:30 am,15.9882965,6.3538904,14.853334
13/09/2013,7:00 am,28.26953,8.685564,22.118328
13/09/2013,7:30 am,54.612423,8.536464,24.129997
13/09/2013,8:00 am,64.230415,8.322218,29.763885
13/09/2013,8:30 am,59.8253,8.569822,28.312225
13/09/2013,9:00 am,58.13717,7.984607,26.441113
13/09/2013,9:30 am,65.25341,8.795171,22.263336
13/09/2013,10:00 am,54.98076,9.748205,23.343332
13/09/2013,10:30 am,27.461409,9.340476,22.594997
13/09/2013,11:00 am,19.005575,9.641887,24.058893
13/09/2013,11:30 am,19.262081,9.722802,26.241112
13/09/2013,Noon,20.378242,10.589957,25.950556
13/09/2013,12:30 pm,19.772211,11.679627,27.403334
13/09/2013,1:00 pm,35.31973,12.142237,30.28167
13/09/2013,1:30 pm,50.747288,11.968252,29.200003
13/09/2013,2:00 pm,43.60096,13.289428,29.191673
13/09/2013,2:30 pm,39.775963,13.95006,33.89833
13/09/2013,3:00 pm,58.48251,14.314504,27.125559
13/09/2013,3:30 pm,60.758717,16.169472,35.65333
13/09/2013,4:00 pm,66.99075,16.82885,83.251114
13/09/2013,4:30 pm,61.81295,17.388884,69.66112
13/09/2013,5:00 pm,70.34746,16.341526,72.05999
13/09/2013,5:30 pm,66.76808,15.854799,66.877785
13/09/2013,6:00 pm,60.12395,14.175666,69.182205
13/09/2013,6:30 pm,39.07015,12.442058,33.24222
13/09/2013,7:00 pm,28.61327,11.019028,24.491116
13/09/2013,7:30 pm,18.052809,10.659413,22.49333
13/09/2013,8:00 pm,17.4817,10.73019,21.037777
13/09/2013,8:30 pm,15.10604,9.8466625,18.862782
13/09/2013,9:00 pm,14.515567,9.207632,18.127222
13/09/2013,9:30 pm,14.601058,9.047642,17.381113
13/09/2013,10:00 pm,13.328669,8.922274,19.663334
13/09/2013,10:30 pm,12.119433,8.060254,19.251108
13/09/2013,11:00 pm,10.98998,7.057045,15.606666
13/09/2013,11:30 pm,8.372995,5.7466483,11.72222
13/09/2013,Midnight,6.9423327,5.3216805,9.254999
14/09/2013,12:30 am,4.5049357,4.226315,8.078334
14/09/2013,1:00 am,3.645168,3.679883,6.2200003
14/09/2013,1:30 am,3.1801033,2.5980017,5.6522217
14/09/2013,2:00 am,2.9167788,2.2049246,4.8744435
14/09/2013,2:30 am,2.1652105,2.4882097,4.7977777
14/09/2013,3:00 am,2.07052,1.7797081,4.1933336
14/09/2013,3:30 am,1.4194244,1.3014119,3.3044446
14/09/2013,4:00 am,1.3892955,1.3798233,2.7333338
14/09/2013,4:30 am,1.605111,1.110638,2.4644446
14/09/2013,5:00 am,1.7475067,1.3567586,3.324444
14/09/2013,5:30 am,2.1337686,1.4919543,3.2955549
14/09/2013,6:00 am,4.164055,2.3733711,4.2205553
14/09/2013,6:30 am,4.652124,2.2068808,5.653889
14/09/2013,7:00 am,7.4182715,3.127475,8.589443
14/09/2013,7:30 am,7.427932,3.6245992,8.982222
14/09/2013,8:00 am,9.971039,5.3243613,12.8972225
14/09/2013,8:30 am,12.126866,5.423456,14.582781
14/09/2013,9:00 am,15.913829,5.860596,16.328892
14/09/2013,9:30 am,17.055046,6.3219295,16.711666
14/09/2013,10:00 am,30.909342,8.026935,19.204441
14/09/2013,10:30 am,49.810535,8.20883,20.104998
14/09/2013,11:00 am,35.804893,8.681417,20.776114
14/09/2013,11:30 am,15.560441,9.663758,22.072226
14/09/2013,Noon,15.870344,9.497666,22.562777
14/09/2013,12:30 pm,16.056147,9.79056,23.333336
14/09/2013,1:00 pm,16.888657,10.387593,24.309444
14/09/2013,1:30 pm,15.761178,10.602143,24.61167
14/09/2013,2:00 pm,16.637264,11.299178,24.212221
14/09/2013,2:30 pm,17.55012,11.428728,26.121115
14/09/2013,3:00 pm,18.695713,11.296053,28.470001
14/09/2013,3:30 pm,17.438768,11.625131,26.742779
14/09/2013,4:00 pm,18.724052,11.640594,26.542223
14/09/2013,4:30 pm,18.270088,11.633637,26.694439
14/09/2013,5:00 pm,19.89074,11.088362,26.421663
14/09/2013,5:30 pm,19.891018,10.915081,23.251669
14/09/2013,6:00 pm,21.006025,10.793777,21.81445
14/09/2013,6:30 pm,18.89233,9.593979,22.181112
14/09/2013,7:00 pm,17.84238,9.577734,20.548334
14/09/2013,7:30 pm,17.21637,9.678616,18.28111
14/09/2013,8:00 pm,15.464299,9.2479,20.763332
14/09/2013,8:30 pm,14.724208,9.353809,18.894997
14/09/2013,9:00 pm,13.46319,8.233114,18.163332
14/09/2013,9:30 pm,11.249114,7.352884,19.070559
14/09/2013,10:00 pm,11.180955,7.379297,15.466668
14/09/2013,10:30 pm,10.327169,6.7727137,14.815555
14/09/2013,11:00 pm,8.63997,5.8462453,11.674445
14/09/2013,11:30 pm,6.98062,4.906142,9.172778
14/09/2013,Midnight,5.4647393,4.382425,9.155001
15/09/2013,12:30 am,3.7931163,4.0157886,6.471667
15/09/2013,1:00 am,5.718702,4.572578,8.075556
15/09/2013,1:30 am,3.6703923,4.300656,7.3511124
15/09/2013,2:00 am,2.6615858,2.404317,4.8244443
15/09/2013,2:30 am,2.1388717,2.2392004,4.577223
15/09/2013,3:00 am,1.6859109,1.8808366,3.8816671
15/09/2013,3:30 am,1.2738124,1.542077,2.9500003
15/09/2013,4:00 am,1.2312304,1.199826,2.4333332
15/09/2013,4:30 am,0.91576284,0.78600436,2.2238884
15/09/2013,5:00 am,0.8973058,0.6903807,1.6499996
15/09/2013,5:30 am,1.0994186,0.77764595,2.2472227
15/09/2013,6:00 am,2.2888892,1.2807406,3.076111
15/09/2013,6:30 am,2.6999328,1.5209229,3.8761113
15/09/2013,7:00 am,3.928992,1.6888076,5.597223
15/09/2013,7:30 am,3.9623024,2.5123987,5.4872217
15/09/2013,8:00 am,4.5833883,3.2542014,7.8766675
15/09/2013,8:30 am,5.581299,3.2919161,7.8366675
15/09/2013,9:00 am,8.850628,3.9701016,10.454444
15/09/2013,9:30 am,9.678849,4.5817885,11.908891
15/09/2013,10:00 am,11.5707445,6.0768332,15.707781
15/09/2013,10:30 am,12.42122,6.373655,18.007778
15/09/2013,11:00 am,13.677953,8.019384,19.831667
15/09/2013,11:30 am,14.408449,8.25231,22.089998
15/09/2013,Noon,16.644258,8.954576,24.865
15/09/2013,12:30 pm,17.086292,8.539674,25.38889
15/09/2013,1:00 pm,17.68758,9.33002,22.804441
15/09/2013,1:30 pm,14.809875,9.286323,23.080553
15/09/2013,2:00 pm,15.426645,9.399799,23.277225
15/09/2013,2:30 pm,13.366591,9.338811,22.22167
15/09/2013,3:00 pm,13.590027,9.385291,21.75833
15/09/2013,3:30 pm,14.118903,9.578608,21.077223
15/09/2013,4:00 pm,16.704647,10.904476,24.595
15/09/2013,4:30 pm,16.56069,10.611511,22.576107
15/09/2013,5:00 pm,15.806958,9.967986,22.257227
15/09/2013,5:30 pm,16.62664,9.597306,22.120003
15/09/2013,6:00 pm,15.698916,10.024041,20.777779
15/09/2013,6:30 pm,15.219835,9.503295,19.517775
15/09/2013,7:00 pm,15.380582,8.817939,18.524445
15/09/2013,7:30 pm,14.933262,9.318523,17.451109
15/09/2013,8:00 pm,14.577954,9.398191,16.282223
15/09/2013,8:30 pm,11.998352,8.321642,14.811667
15/09/2013,9:00 pm,11.26549,7.228927,12.873889
15/09/2013,9:30 pm,10.322296,6.5891843,11.619444
15/09/2013,10:00 pm,7.489621,5.577066,9.2683325
15/09/2013,10:30 pm,6.9354677,4.634828,9.491109
15/09/2013,11:00 pm,5.6858206,3.9587986,7.7599998
15/09/2013,11:30 pm,4.2100244,3.3210154,5.572778
15/09/2013,Midnight,3.2432456,2.9258864,4.8955564
16/09/2013,12:30 am,2.595467,2.474552,3.912778
16/09/2013,1:00 am,1.4593139,1.7799224,2.7849991
16/09/2013,1:30 am,1.2951233,1.1328679,1.9344442
16/09/2013,2:00 am,1.2411046,1.0280751,1.7855556
16/09/2013,2:30 am,1.0728945,0.9203642,2.0927775
16/09/2013,3:00 am,1.3800093,0.82028127,1.9994445
16/09/2013,3:30 am,0.9891539,0.98430127,1.8516668
16/09/2013,4:00 am,1.6613163,1.2325664,2.0477777
16/09/2013,4:30 am,1.7711425,1.2309642,2.266667
16/09/2013,5:00 am,3.1672733,1.8272307,3.8738887
16/09/2013,5:30 am,5.107019,2.9095635,5.7505555
16/09/2013,6:00 am,12.229763,4.769865,10.680556
16/09/2013,6:30 am,16.168346,6.2081885,15.906665
16/09/2013,7:00 am,29.351032,8.503041,23.668888
16/09/2013,7:30 am,45.06353,8.431542,25.183887
16/09/2013,8:00 am,63.23243,9.0575075,31.165554
16/09/2013,8:30 am,57.826145,8.096678,28.994997
16/09/2013,9:00 am,58.45667,7.627573,28.185547
16/09/2013,9:30 am,63.219723,8.260763,22.846666
16/09/2013,10:00 am,53.60043,8.36175,22.675554
16/09/2013,10:30 am,18.604797,8.54844,21.459997
16/09/2013,11:00 am,18.224817,8.569058,21.70667
16/09/2013,11:30 am,16.935558,8.942222,22.280558
16/09/2013,Noon,17.358997,10.029959,22.43
16/09/2013,12:30 pm,16.921618,9.78416,23.133892
16/09/2013,1:00 pm,18.841068,10.090145,25.862776
16/09/2013,1:30 pm,19.09737,11.1324835,25.03167
16/09/2013,2:00 pm,19.397455,11.704612,25.613337
16/09/2013,2:30 pm,18.997795,13.33155,28.090557
16/09/2013,3:00 pm,23.638884,14.054949,32.871117
16/09/2013,3:30 pm,20.464607,15.025466,46.820564
16/09/2013,4:00 pm,23.24925,16.326977,72.74388
16/09/2013,4:30 pm,22.781267,17.081812,57.106117
16/09/2013,5:00 pm,56.52111,16.828041,55.981674
16/09/2013,5:30 pm,38.609394,16.091372,59.784447
16/09/2013,6:00 pm,37.307693,13.629079,24.426664
16/09/2013,6:30 pm,17.32856,12.548582,25.74111
16/09/2013,7:00 pm,15.315645,8.233925,21.778334
16/09/2013,7:30 pm,14.3155575,10.8249445,19.55111
16/09/2013,8:00 pm,13.613806,8.671827,18.179447
16/09/2013,8:30 pm,11.754171,9.195282,18.512777
16/09/2013,9:00 pm,11.521104,8.430114,16.750002
16/09/2013,9:30 pm,11.192001,8.429854,16.958332
16/09/2013,10:00 pm,8.733947,6.543714,13.165556
16/09/2013,10:30 pm,8.169152,5.8124495,10.980554
16/09/2013,11:00 pm,6.3883715,4.3749366,8.344442
16/09/2013,11:30 pm,5.181917,3.7554533,6.9061117
16/09/2013,Midnight,3.965382,3.6218762,5.07
17/09/2013,12:30 am,2.6290786,2.7413096,4.571111
17/09/2013,1:00 am,1.7802882,1.8251183,3.6650007
17/09/2013,1:30 am,1.5858821,1.6286292,3.0616672
17/09/2013,2:00 am,1.3268883,1.3645858,2.238333
17/09/2013,2:30 am,1.5261371,0.93847024,2.106111
17/09/2013,3:00 am,1.0834365,0.7287658,1.9366665
17/09/2013,3:30 am,1.0604434,0.9272926,1.5583333
17/09/2013,4:00 am,1.6202846,1.0390189,1.9488888
17/09/2013,4:30 am,1.9210927,0.97491676,2.3933334
17/09/2013,5:00 am,3.2293463,1.3804022,3.1677783
17/09/2013,5:30 am,5.2706203,2.6392934,5.5000005
17/09/2013,6:00 am,12.543371,4.990918,10.380001
17/09/2013,6:30 am,17.240438,6.2628603,15.699444
17/09/2013,7:00 am,29.217482,8.379713,22.993338
17/09/2013,7:30 am,51.13337,8.718915,26.190002
17/09/2013,8:00 am,59.414124,9.708189,30.13778
17/09/2013,8:30 am,60.756172,8.956498,30.074444
17/09/2013,9:00 am,57.196262,7.625692,28.212776
17/09/2013,9:30 am,60.541725,8.360416,23.063328
17/09/2013,10:00 am,46.44155,8.90224,23.442219
17/09/2013,10:30 am,18.205685,8.9027195,21.253336
17/09/2013,11:00 am,17.544577,8.984023,21.77389
17/09/2013,11:30 am,18.376898,8.743696,22.745562
17/09/2013,Noon,17.864132,8.951066,24.591665
17/09/2013,12:30 pm,18.724274,9.840673,24.476112
17/09/2013,1:00 pm,19.357416,10.325955,25.832224
17/09/2013,1:30 pm,19.82585,10.189192,25.449438
17/09/2013,2:00 pm,19.554983,10.877458,26.63278
17/09/2013,2:30 pm,19.579144,11.845089,29.093895
17/09/2013,3:00 pm,21.117113,13.933425,33.31277
17/09/2013,3:30 pm,20.254364,15.027881,33.113335
17/09/2013,4:00 pm,20.97965,16.7893,44.89167
17/09/2013,4:30 pm,20.36011,17.463411,40.094448
17/09/2013,5:00 pm,21.59602,16.740116,31.733328
17/09/2013,5:30 pm,21.369211,16.180864,30.407225
17/09/2013,6:00 pm,20.133425,15.304901,27.353888
17/09/2013,6:30 pm,18.875856,12.99431,29.092775
17/09/2013,7:00 pm,16.655268,11.324764,24.320555
17/09/2013,7:30 pm,15.468095,10.411319,21.51944
17/09/2013,8:00 pm,14.411336,10.227663,18.734446
17/09/2013,8:30 pm,13.39396,8.643833,18.790556
17/09/2013,9:00 pm,12.106885,9.0742035,16.873888
17/09/2013,9:30 pm,11.996943,9.13287,17.148888
17/09/2013,10:00 pm,9.239164,8.764943,13.902776
17/09/2013,10:30 pm,8.257568,6.775446,10.748887
17/09/2013,11:00 pm,6.579304,4.552305,7.7916656
17/09/2013,11:30 pm,4.7498097,3.829859,6.942778
17/09/2013,Midnight,3.325256,3.5683675,5.4099994
18/09/2013,12:30 am,2.609666,2.4054236,4.0505557
18/09/2013,1:00 am,2.0482967,1.8374918,3.413888
18/09/2013,1:30 am,1.6436124,1.2151924,2.5644445
18/09/2013,2:00 am,1.5404625,1.1934248,2.5700002
18/09/2013,2:30 am,1.3562486,1.2147256,2.650555
18/09/2013,3:00 am,1.1318601,0.69773716,2.4572222
18/09/2013,3:30 am,1.4927605,0.6983589,1.5344441
18/09/2013,4:00 am,1.4963527,1.165168,2.1555557
18/09/2013,4:30 am,2.1397474,1.0867764,2.9699998
18/09/2013,5:00 am,3.1961646,2.0414846,4.285001
18/09/2013,5:30 am,5.6192875,3.1242573,6.888889
18/09/2013,6:00 am,12.413168,5.0453777,13.081112
18/09/2013,6:30 am,17.093752,6.269007,17.881666
18/09/2013,7:00 am,29.11228,7.851917,26.069998
18/09/2013,7:30 am,38.378227,8.540895,29.568333
18/09/2013,8:00 am,49.27649,9.443487,30.88222
18/09/2013,8:30 am,51.808537,8.292639,27.992777
18/09/2013,9:00 am,46.889732,8.061063,30.887775
18/09/2013,9:30 am,41.707573,8.24935,28.331667
18/09/2013,10:00 am,23.612415,8.985217,27.078331
18/09/2013,10:30 am,18.095484,8.318403,24.820553
18/09/2013,11:00 am,18.977266,8.62036,23.904448
18/09/2013,11:30 am,18.22254,8.482963,23.861666
18/09/2013,Noon,19.01129,8.87182,25.36445
18/09/2013,12:30 pm,18.83083,10.434966,24.865004
18/09/2013,1:00 pm,19.716227,10.55874,26.748892
18/09/2013,1:30 pm,19.307478,10.481356,26.761667
18/09/2013,2:00 pm,20.446703,11.483002,27.915
18/09/2013,2:30 pm,21.141493,12.925389,30.497221
18/09/2013,3:00 pm,22.775965,14.6346035,32.79611
18/09/2013,3:30 pm,21.579649,14.657385,33.60944
18/09/2013,4:00 pm,21.48239,17.069647,40.826664
18/09/2013,4:30 pm,21.779613,17.464378,36.134445
18/09/2013,5:00 pm,22.242123,17.201027,37.86111
18/09/2013,5:30 pm,23.467947,15.902975,28.122229
18/09/2013,6:00 pm,20.187708,14.11098,29.547781
18/09/2013,6:30 pm,19.778103,12.285646,27.516666
18/09/2013,7:00 pm,18.698273,10.815549,23.368887
18/09/2013,7:30 pm,16.561543,9.541015,20.32889
18/09/2013,8:00 pm,14.56749,10.100592,19.917778
18/09/2013,8:30 pm,14.108599,9.907071,19.743889
18/09/2013,9:00 pm,12.928416,9.23026,18.454447
18/09/2013,9:30 pm,12.202495,9.41183,18.287226
18/09/2013,10:00 pm,9.932798,7.5438952,13.743331
18/09/2013,10:30 pm,7.9781637,5.9285464,11.428888
18/09/2013,11:00 pm,6.8778105,4.919149,9.263334
18/09/2013,11:30 pm,5.623828,4.821557,8.54611
18/09/2013,Midnight,3.9609592,4.0878487,8.653335
19/09/2013,12:30 am,3.0912578,2.7644796,6.23111
19/09/2013,1:00 am,2.480897,2.0136683,3.9566665
19/09/2013,1:30 am,1.8634512,1.2857742,3.2688892
19/09/2013,2:00 am,1.772864,1.3661317,2.8699994
19/09/2013,2:30 am,1.564338,1.3778607,2.675556
19/09/2013,3:00 am,1.1812952,1.0551772,2.6138885
19/09/2013,3:30 am,1.6849512,0.7578134,2.0305555
19/09/2013,4:00 am,1.6068935,1.1212296,2.2627778
19/09/2013,4:30 am,2.1250355,1.0437475,2.2361116
19/09/2013,5:00 am,3.6644936,1.8430603,3.9477773
19/09/2013,5:30 am,5.6513166,3.110849,6.6300006
19/09/2013,6:00 am,12.44953,5.067145,10.752778
19/09/2013,6:30 am,17.101955,6.282031,16.640001
19/09/2013,7:00 am,38.465775,8.022482,23.12889
19/09/2013,7:30 am,49.80097,8.682492,27.417223
19/09/2013,8:00 am,52.944126,9.559086,32.042778
19/09/2013,8:30 am,58.659256,8.322635,29.151669
19/09/2013,9:00 am,53.726986,8.251225,28.737782
19/09/2013,9:30 am,33.54587,8.342533,24.828337
19/09/2013,10:00 am,22.459503,8.482146,23.070004
19/09/2013,10:30 am,20.276426,8.211343,23.361113
19/09/2013,11:00 am,20.68887,9.142408,23.198887
19/09/2013,11:30 am,22.535492,9.311136,23.430553
19/09/2013,Noon,22.47517,10.095035,29.46
19/09/2013,12:30 pm,21.675436,10.128553,31.141666
19/09/2013,1:00 pm,22.30292,10.491556,30.408895
19/09/2013,1:30 pm,21.005053,11.025815,27.896116
19/09/2013,2:00 pm,22.677912,11.757096,25.92222
19/09/2013,2:30 pm,21.03499,12.900364,29.484997
19/09/2013,3:00 pm,21.533167,14.256721,30.83389
19/09/2013,3:30 pm,21.90917,15.019134,32.933887
19/09/2013,4:00 pm,20.704163,16.006954,31.083336
19/09/2013,4:30 pm,22.057283,16.943783,31.233887
19/09/2013,5:00 pm,36.408756,18.000597,35.504444
19/09/2013,5:30 pm,39.301487,16.897163,30.023893
19/09/2013,6:00 pm,20.14855,14.439772,30.641663
19/09/2013,6:30 pm,19.3008,13.413616,27.464998
19/09/2013,7:00 pm,19.120306,11.655855,23.95
19/09/2013,7:30 pm,17.26363,10.636889,21.977777
19/09/2013,8:00 pm,14.473892,9.3198595,19.859444
19/09/2013,8:30 pm,14.017457,9.756224,19.734997
19/09/2013,9:00 pm,12.572596,8.664777,17.43833
19/09/2013,9:30 pm,12.702881,9.77912,17.776112
19/09/2013,10:00 pm,11.109374,8.646308,15.293334
19/09/2013,10:30 pm,8.708693,6.415258,11.461665
19/09/2013,11:00 pm,8.183423,4.675353,10.7316675
19/09/2013,11:30 pm,5.870326,4.6163535,7.8150005
19/09/2013,Midnight,4.2074165,4.0482116,6.2905555
20/09/2013,12:30 am,3.4104068,3.4635572,5.281112
20/09/2013,1:00 am,2.2715943,2.069877,3.928888
20/09/2013,1:30 am,1.9693984,1.5121722,3.3499994
20/09/2013,2:00 am,1.7934937,1.4980232,3.1099997
20/09/2013,2:30 am,1.8128319,1.5519624,3.0677779
20/09/2013,3:00 am,1.3122327,1.0656279,3.037778
20/09/2013,3:30 am,1.4237485,0.97697896,2.0627778
20/09/2013,4:00 am,1.6967983,1.4424268,2.201111
20/09/2013,4:30 am,1.9953538,1.0910401,2.6133337
20/09/2013,5:00 am,3.6233633,1.6304736,3.382778
20/09/2013,5:30 am,5.5602937,2.904597,5.748334
20/09/2013,6:00 am,11.933229,5.1052847,9.083888
20/09/2013,6:30 am,16.399534,6.3955946,14.437224
20/09/2013,7:00 am,27.145975,8.71332,20.90167
20/09/2013,7:30 am,30.511496,8.73408,25.54833
20/09/2013,8:00 am,45.67029,9.494791,30.818892
20/09/2013,8:30 am,31.572485,8.987518,28.703333
20/09/2013,9:00 am,25.234526,8.553323,24.418337
20/09/2013,9:30 am,22.350594,7.5599413,22.326662
20/09/2013,10:00 am,23.257416,8.809415,22.994444
20/09/2013,10:30 am,19.284529,8.797775,21.664999
20/09/2013,11:00 am,19.481127,9.479173,24.356667
20/09/2013,11:30 am,19.607126,10.146886,26.22111
20/09/2013,Noon,30.415796,11.067674,26.208889
20/09/2013,12:30 pm,21.296549,12.344247,30.391668
20/09/2013,1:00 pm,20.033262,11.524503,29.632225
20/09/2013,1:30 pm,19.704872,12.813281,29.923887
20/09/2013,2:00 pm,22.232971,13.498404,30.629997
20/09/2013,2:30 pm,22.54453,13.60047,33.487778
20/09/2013,3:00 pm,54.028908,14.670867,40.525
20/09/2013,3:30 pm,41.794373,16.029871,76.21557
20/09/2013,4:00 pm,64.00913,17.572596,62.02055
20/09/2013,4:30 pm,70.54073,16.968605,70.39111
20/09/2013,5:00 pm,46.164005,16.735888,77.215
20/09/2013,5:30 pm,53.600075,16.339678,70.13555
20/09/2013,6:00 pm,47.29222,15.177397,44.988895
20/09/2013,6:30 pm,59.22202,13.278433,24.835558
20/09/2013,7:00 pm,37.292233,12.381942,23.64111
20/09/2013,7:30 pm,19.647652,12.017135,21.96
20/09/2013,8:00 pm,16.831314,10.385682,19.10778
20/09/2013,8:30 pm,15.076924,9.977181,17.055552
20/09/2013,9:00 pm,13.943285,8.766292,15.39278
20/09/2013,9:30 pm,14.952215,9.145153,15.968335
20/09/2013,10:00 pm,13.166243,8.06029,15.344445
20/09/2013,10:30 pm,12.758111,8.613368,15.396668
20/09/2013,11:00 pm,10.266373,7.381958,13.44222
20/09/2013,11:30 pm,8.114127,6.1413226,11.244444
20/09/2013,Midnight,6.887022,5.4910707,9.210557
21/09/2013,12:30 am,5.373267,4.4258547,7.6883335
21/09/2013,1:00 am,4.1868744,3.4095001,5.887223
21/09/2013,1:30 am,3.2699845,2.811134,5.1416655
21/09/2013,2:00 am,2.481318,2.6806135,4.5099998
21/09/2013,2:30 am,2.0705492,2.772092,4.7155557
21/09/2013,3:00 am,1.8901443,2.3910575,3.8800004
21/09/2013,3:30 am,1.6411196,1.8363911,3.2211118
21/09/2013,4:00 am,1.1073949,1.5190855,2.715
21/09/2013,4:30 am,1.4255185,1.3048579,2.4761112
21/09/2013,5:00 am,1.9975725,1.5091311,2.6333337
21/09/2013,5:30 am,2.1441,1.405371,2.938333
21/09/2013,6:00 am,4.218458,2.1117325,4.072222
21/09/2013,6:30 am,5.1365867,2.7932212,5.9227767
